Category,Mean_Surprisal_Singular,Std_Surprisal_Singular,Mean_Surprisal_Plural,Std_Surprisal_Plural,Mean_Difference,Std_Difference,CI_95_Lower,CI_95_Upper
Regular,11.704728279794965,2.23117731727006,12.378591290542058,1.936637165017326,0.673863010747092,1.7812049728105759,0.1968532040304697,1.1508728174637142
Irregular,11.95074343255588,2.0852001877020454,12.847877204418182,1.858840688650317,0.8971337718623025,1.54079606791976,0.48450589030613633,1.3097616534184686
