Category,Mean_Surprisal_Singular,Std_Surprisal_Singular,Mean_Surprisal_Plural,Std_Surprisal_Plural,Mean_Difference,Std_Difference,CI_95_Lower,CI_95_Upper
Regular,13.75951986014843,2.6600313112539467,15.166347252471107,2.7323630967692427,1.406827392322677,1.6417779467660851,0.967156387012842,1.8464983976325122
Irregular,14.321509635874204,2.7600688126291417,14.686459413596562,2.540879927410794,0.3649497777223587,1.5538117367985809,-0.051163722721552396,0.7810632781662699
