Category,Non-Head,Head,Surprisal Non-head,Surprisal head
Irregular Singular,goose,protector,14.513255596160889,12.239837646484375
Irregular Singular,goose,trader,14.513255596160889,12.070005416870117
Irregular Singular,goose,tracker,14.513255596160889,11.751928329467773
Irregular Singular,goose,expert,14.513255596160889,9.715213775634766
Irregular Plural,geese,protector,18.274553298950195,14.885918617248535
Irregular Plural,geese,trader,18.274553298950195,12.843045234680176
Irregular Plural,geese,tracker,18.274553298950195,12.297270774841309
Irregular Plural,geese,expert,18.274553298950195,10.58270263671875
Regular Singular,swan,protector,14.352992534637451,13.14859390258789
Regular Singular,swan,trader,14.352992534637451,11.386333465576172
Regular Singular,swan,tracker,14.352992534637451,10.334827423095703
Regular Singular,swan,expert,14.352992534637451,7.712603569030762
Regular Plural,swans,protector,15.182197093963623,12.414140701293945
Regular Plural,swans,trader,15.182197093963623,11.339384078979492
Regular Plural,swans,tracker,15.182197093963623,11.856307029724121
Regular Plural,swans,expert,15.182197093963623,8.96767807006836
Irregular Singular,ox,register,15.338419914245605,13.810205459594727
Irregular Singular,ox,trader,15.338419914245605,13.494518280029297
Irregular Singular,ox,tracker,15.338419914245605,9.621962547302246
Irregular Singular,ox,finder,15.338400840759277,13.739520072937012
Irregular Plural,oxen,register,20.073144912719727,13.194873809814453
Irregular Plural,oxen,trader,20.073144912719727,13.580313682556152
Irregular Plural,oxen,tracker,20.073144912719727,14.708047866821289
Irregular Plural,oxen,finder,20.073134422302246,16.039684772491455
Regular Singular,cow,register,17.12543487548828,15.227839469909668
Regular Singular,cow,trader,17.12543487548828,11.853187561035156
Regular Singular,cow,tracker,17.12543487548828,13.502579689025879
Regular Singular,cow,finder,17.125411987304688,11.094298601150513
Regular Plural,cows,register,16.10248851776123,12.602975845336914
Regular Plural,cows,trader,16.10248851776123,12.148149490356445
Regular Plural,cows,tracker,16.10248851776123,15.342697143554688
Regular Plural,cows,finder,16.102489471435547,16.533520698547363
Irregular Singular,louse,issue,16.475847244262695,10.246849060058594
Irregular Singular,louse,trader,16.475847244262695,11.680334091186523
Irregular Singular,louse,tracker,16.475847244262695,13.080368041992188
Irregular Singular,louse,expert,16.475847244262695,10.536706924438477
Irregular Plural,lice,issue,17.66650104522705,12.359267234802246
Irregular Plural,lice,trader,17.66650104522705,13.20495319366455
Irregular Plural,lice,tracker,17.66650104522705,12.1715669631958
Irregular Plural,lice,expert,17.66650104522705,11.720403671264648
Regular Singular,flea,issue,19.681119918823242,9.662023544311523
Regular Singular,flea,trader,19.681119918823242,4.932568073272705
Regular Singular,flea,tracker,19.681119918823242,9.767080307006836
Regular Singular,flea,expert,19.681119918823242,8.240486145019531
Regular Plural,fleas,issue,19.452441692352295,10.896219253540039
Regular Plural,fleas,trader,19.452441692352295,9.489255905151367
Regular Plural,fleas,tracker,19.452441692352295,13.442750930786133
Regular Plural,fleas,expert,19.452441692352295,10.148683547973633
Irregular Singular,mouse,issue,14.162147521972656,11.060523986816406
Irregular Singular,mouse,trader,14.162147521972656,12.268879890441895
Irregular Singular,mouse,tracker,14.162147521972656,10.88830852508545
Irregular Singular,mouse,inspector,14.162147521972656,10.877314567565918
Irregular Plural,mice,issue,13.344971179962158,12.044782638549805
Irregular Plural,mice,trader,13.344971179962158,15.425155639648438
Irregular Plural,mice,tracker,13.344971179962158,13.058268547058105
Irregular Plural,mice,inspector,13.344971179962158,14.362659454345703
Regular Singular,rat,issue,13.120768547058105,11.779034614562988
Regular Singular,rat,trader,13.120768547058105,12.892404556274414
Regular Singular,rat,tracker,13.120768547058105,9.427937507629395
Regular Singular,rat,inspector,13.120768547058105,14.225909233093262
Regular Plural,rats,issue,16.475006103515625,9.91720199584961
Regular Plural,rats,trader,16.475006103515625,12.244782447814941
Regular Plural,rats,tracker,16.475006103515625,12.41650390625
Regular Plural,rats,inspector,16.475006103515625,12.577998161315918
Irregular Singular,foot,issue,14.257647514343262,9.453970909118652
Irregular Singular,foot,examination,14.257647514343262,11.963143348693848
Irregular Singular,foot,expert,14.257647514343262,9.542265892028809
Irregular Singular,foot,inspector,14.257647514343262,14.083861351013184
Irregular Plural,feet,issue,13.03366470336914,11.210796356201172
Irregular Plural,feet,examination,13.03366470336914,13.102251052856445
Irregular Plural,feet,expert,13.03366470336914,10.788839340209961
Irregular Plural,feet,inspector,13.03366470336914,13.24603271484375
Regular Singular,leg,issue,14.265777587890625,9.902265548706055
Regular Singular,leg,examination,14.265777587890625,12.553752899169922
Regular Singular,leg,expert,14.265777587890625,10.645793914794922
Regular Singular,leg,inspector,14.265777587890625,13.731344223022461
Regular Plural,legs,issue,15.801517486572266,10.246329307556152
Regular Plural,legs,examination,15.801517486572266,11.732937812805176
Regular Plural,legs,expert,15.801517486572266,10.4605073928833
Regular Plural,legs,inspector,15.801517486572266,12.972800254821777
Irregular Singular,tooth,issue,17.677083015441895,7.9976887702941895
Irregular Singular,tooth,examination,17.677083015441895,8.630001068115234
Irregular Singular,tooth,expert,17.677083015441895,8.346561431884766
Irregular Singular,tooth,protector,17.677083015441895,12.913900375366211
Irregular Plural,teeth,issue,19.316399574279785,10.755986213684082
Irregular Plural,teeth,examination,19.316399574279785,11.201133728027344
Irregular Plural,teeth,expert,19.316399574279785,10.934135437011719
Irregular Plural,teeth,protector,19.316399574279785,13.089418411254883
Regular Singular,bone,issue,17.2248592376709,10.042608261108398
Regular Singular,bone,examination,17.2248592376709,12.057310104370117
Regular Singular,bone,expert,17.2248592376709,8.82103157043457
Regular Singular,bone,protector,17.2248592376709,14.887575149536133
Regular Plural,bones,issue,17.714487075805664,11.264189720153809
Regular Plural,bones,examination,17.714487075805664,12.097519874572754
Regular Plural,bones,expert,17.714487075805664,9.084918975830078
Regular Plural,bones,protector,17.714487075805664,13.181962013244629
Irregular Singular,child,patrol,13.602010726928711,11.25145149230957
Irregular Singular,child,register,13.602010726928711,11.96121883392334
Irregular Singular,child,institute,13.602010726928711,12.29586410522461
Irregular Singular,child,crew,13.602010726928711,11.63701057434082
Irregular Plural,children,patrol,13.1864595413208,11.570012092590332
Irregular Plural,children,register,13.1864595413208,11.009008407592773
Irregular Plural,children,institute,13.1864595413208,12.656109809875488
Irregular Plural,children,crew,13.1864595413208,12.67501163482666
Regular Singular,adult,patrol,13.667032241821289,11.603372573852539
Regular Singular,adult,register,13.667032241821289,13.353635787963867
Regular Singular,adult,institute,13.667032241821289,12.366523742675781
Regular Singular,adult,crew,13.667032241821289,10.137128829956055
Regular Plural,adults,patrol,17.2514009475708,12.644294738769531
Regular Plural,adults,register,17.2514009475708,9.955953598022461
Regular Plural,adults,institute,17.2514009475708,12.625313758850098
Regular Plural,adults,crew,17.2514009475708,14.230630874633789
Irregular Singular,woman,protector,16.021224975585938,13.686811447143555
Irregular Singular,woman,register,16.021224975585938,12.105770111083984
Irregular Singular,woman,hangout,16.02121925354004,16.658063411712646
Irregular Singular,woman,crew,16.021224975585938,12.00540542602539
Irregular Plural,women,protector,13.971078872680664,13.893777847290039
Irregular Plural,women,register,13.971078872680664,10.481887817382812
Irregular Plural,women,hangout,13.971080780029297,15.22465467453003
Irregular Plural,women,crew,13.971078872680664,11.944028854370117
Regular Singular,girl,protector,15.96696662902832,13.301076889038086
Regular Singular,girl,register,15.96696662902832,12.280332565307617
Regular Singular,girl,hangout,15.966989517211914,13.094276428222656
Regular Singular,girl,crew,15.96696662902832,10.029073715209961
Regular Plural,girls,protector,14.89601993560791,12.836033821105957
Regular Plural,girls,register,14.89601993560791,10.57149600982666
Regular Plural,girls,hangout,14.896034240722656,14.44815969467163
Regular Plural,girls,crew,14.89601993560791,11.294755935668945
Irregular Singular,man,institute,12.815728187561035,13.178768157958984
Irregular Singular,man,register,12.815728187561035,13.176788330078125
Irregular Singular,man,finder,12.815717697143555,12.00577974319458
Irregular Singular,man,hangout,12.815717697143555,19.34759759902954
Irregular Plural,men,institute,13.330587387084961,13.015739440917969
Irregular Plural,men,register,13.330587387084961,11.389559745788574
Irregular Plural,men,finder,13.330574989318848,16.316216468811035
Irregular Plural,men,hangout,13.330574989318848,16.473385334014893
Regular Singular,boy,institute,17.519514083862305,13.178936958312988
Regular Singular,boy,register,17.519514083862305,11.739290237426758
Regular Singular,boy,finder,17.519498825073242,11.802606105804443
Regular Singular,boy,hangout,17.519498825073242,14.15395450592041
Regular Plural,boys,institute,18.62097930908203,12.245004653930664
Regular Plural,boys,register,18.62097930908203,11.128984451293945
Regular Plural,boys,finder,18.620967864990234,14.073124885559082
Regular Plural,boys,hangout,18.620967864990234,14.091532230377197
Irregular Singular,salesman,institute,23.984228134155273,12.459558486938477
Irregular Singular,salesman,inspector,23.984228134155273,12.860320091247559
Irregular Singular,salesman,protector,23.984228134155273,13.908514022827148
Irregular Singular,salesman,employer,23.984228134155273,11.119865417480469
