Category,Mean_Surprisal_Singular,Std_Surprisal_Singular,Mean_Surprisal_Plural,Std_Surprisal_Plural,Mean_Difference,Std_Difference,CI_95_Lower,CI_95_Upper
Regular,11.803227039320129,1.830553171526455,12.793439269065857,2.0599617986579863,0.9902122297457285,1.4912387435597065,0.5908558863197763,1.389568573171681
Irregular,12.000141416277204,1.889456159875365,12.439119262354714,2.074618647076384,0.4389778460775099,1.7386565456035206,-0.026637417423735876,0.9045931095787556
