Category,Mean_Surprisal_Singular,Std_Surprisal_Singular,Mean_Surprisal_Plural,Std_Surprisal_Plural,Mean_Difference,Std_Difference,CI_95_Lower,CI_95_Upper
Regular,11.536370822361537,1.6177656624384045,12.505873322486877,1.7655293157346899,0.96950250012534,1.2421031633165551,0.63686510078054,1.30213989947014
Irregular,11.743701419660024,1.3253858425223737,12.153467527457646,1.4034840333888592,0.4097661077976224,1.238162637494463,0.07818398815922933,0.7413482274360155
