Category,Mean_Surprisal_Singular,Std_Surprisal_Singular,Mean_Surprisal_Plural,Std_Surprisal_Plural,Mean_Difference,Std_Difference,CI_95_Lower,CI_95_Upper
Regular,12.969594787274088,1.929221760973444,13.928418295724052,2.097256865177477,0.9588235084499634,1.3290327161986302,0.6029062228196389,1.314740794080288
Irregular,13.195170317377363,1.921486557137705,13.484768109662193,2.228355985251104,0.2895977922848291,1.0754870558107246,0.0015804779108363753,0.5776151066588219
